Time [s],Value,Parity Error,Framing Error
4.494837250000000,0x00,,
4.495358625000000,0x00,,
4.495880000000000,0x00,,
4.496401250000000,0x00,,
4.496922625000000,0x00,,
4.497444000000000,0x00,,
4.497965250000000,0x00,,
4.498486625000000,0x00,,
4.499008000000000,0x00,,
4.499529250000000,0x00,,
4.500050625000000,0x00,,
4.500572000000000,0x00,,
4.501093250000000,0x00,,
4.501614625000000,0x22,,
4.502136000000000,0x01,,
4.502657250000000,0xAB,,
4.503179000000000,0x3F,,
4.503700000000000,0x00,,
4.504221250000000,0x00,,
4.504742625000000,0x8D,,
4.505264250000000,0x7E,,
4.505785250000000,0xC3,,
4.506307125000000,0x00,,
4.506828000000000,0x02,,
4.507349250000000,0xBB,,
4.507871000000000,0x2B,,
4.508391875000000,0x00,,
4.508913250000000,0x07,,
4.509434625000000,0xFB,,
4.509956750000000,0x1F,,
4.510477250000000,0x00,,
4.510998625000000,0x1B,,
4.511519875000000,0x00,,
4.512041250000000,0x1B,,
4.512562625000000,0x00,,
4.513083875000000,0x1A,,
4.513605250000000,0x00,,
4.514126625000000,0x1B,,
4.514647875000000,0x00,,
4.515169250000000,0x1B,,
4.515690625000000,0x00,,
4.516211875000000,0x1B,,
4.516733250000000,0x01,,
4.517254500000000,0x01,,
4.517775875000000,0x00,,
4.518297250000000,0x03,,
4.518818500000000,0xE8,,
4.519340500000000,0x00,,
4.519861250000000,0x0A,,
4.520382500000000,0x01,,
4.520903875000000,0x00,,
4.521425250000000,0x00,,
4.521946500000000,0x00,,
4.522467875000000,0x00,,
4.522989250000000,0x07,,
4.523510500000000,0x0E,,
4.524031875000000,0x06,,
4.524553250000000,0x06,,
4.525074500000000,0x0D,,
4.525595875000000,0x99,,
4.526117500000000,0x0D,,
4.526638500000000,0xFC,,
4.527160750000000,0x14,,
4.527681125000000,0x00,,
4.528202500000000,0x00,,
4.528723875000000,0x00,,
4.529245125000000,0x70,,
4.529766500000000,0x00,,
4.530287875000000,0x6C,,
4.530809125000000,0x02,,
4.531330500000000,0xB3,,
4.531852250000000,0x00,,
4.532373125000000,0x00,,
4.532894500000000,0x00,,
4.533415875000000,0x00,,
4.533937125000000,0x18,,
4.534458500000000,0xC2,,
4.534980375000000,0x0F,,
4.535501125000000,0x6D,,
4.663960500000000,0xAA,,
4.664478750000000,0x55,,
4.664999750000000,0xAA,,
4.665521500000000,0xFF,,
4.666043500000000,0x02,,
4.666563750000000,0xCF,,
4.667085625000000,0x0E,,
4.667606500000000,0x04,,
4.668127750000000,0x0E,,
4.668649125000000,0x05,,
4.669170500000000,0x0D,,
4.669691750000000,0xFB,,
4.670214000000000,0x0E,,
4.670734500000000,0x04,,
4.671255750000000,0x0E,,
4.671777125000000,0x05,,
4.672298500000000,0x0D,,
4.672819750000000,0x99,,
4.673341500000000,0x0E,,
4.673862500000000,0x06,,
4.674383750000000,0x0E,,
4.674905125000000,0x04,,
4.675426500000000,0x0E,,
4.675947750000000,0x06,,
4.676469125000000,0x0E,,
4.676990500000000,0x04,,
4.677511750000000,0x0E,,
4.678033125000000,0x06,,
4.678554500000000,0x0E,,
4.679075750000000,0x05,,
4.679597125000000,0x0E,,
4.680118375000000,0x06,,
4.680639750000000,0x0E,,
4.681161125000000,0x04,,
4.681682375000000,0x0D,,
4.682203750000000,0xD7,,
4.682725625000000,0x0E,,
4.683246375000000,0x04,,
4.683767750000000,0x0E,,
4.684289125000000,0x06,,
4.684810375000000,0x0E,,
4.685331750000000,0x06,,
4.685853125000000,0x0E,,
4.686374375000000,0x04,,
4.686895750000000,0x0E,,
4.687417000000000,0x01,,
4.687938375000000,0x00,,
4.688459750000000,0x00,,
4.688981000000000,0x00,,
4.689502375000000,0x00,,
4.690023750000000,0x00,,
4.690545000000000,0x00,,
4.691066375000000,0x00,,
4.691587750000000,0x00,,
4.692109000000000,0x00,,
4.692630375000000,0x00,,
4.693151750000000,0x00,,
4.693673000000000,0x00,,
4.694194375000000,0x00,,
4.694715750000000,0x00,,
4.695237000000000,0x00,,
4.695758375000000,0x00,,
4.696279625000000,0x00,,
4.696801000000000,0x00,,
4.697322375000000,0x00,,
4.697843625000000,0x00,,
4.698365000000000,0x00,,
4.698886375000000,0x00,,
4.699407625000000,0x00,,
4.699929000000000,0x00,,
4.700450375000000,0x00,,
4.700971625000000,0x00,,
4.701493000000000,0x00,,
4.702014375000000,0x00,,
4.702535625000000,0x22,,
4.703057000000000,0x01,,
4.703578375000000,0xAB,,
4.704100000000000,0x3F,,
4.704621000000000,0x00,,
4.705142375000000,0x00,,
4.705663625000000,0x8D,,
4.706185375000000,0x7E,,
4.706706375000000,0xC3,,
4.707228250000000,0x00,,
4.707749000000000,0x02,,
4.708270250000000,0xBB,,
4.708792000000000,0x2B,,
4.709313000000000,0x00,,
4.709834250000000,0x07,,
4.710355625000000,0xFB,,
4.710877875000000,0x20,,
4.711398250000000,0x00,,
4.711919625000000,0x1B,,
4.712441000000000,0x00,,
4.712962250000000,0x1B,,
4.713483625000000,0x00,,
4.714005000000000,0x1A,,
4.714526250000000,0x00,,
4.715047625000000,0x1B,,
4.715568875000000,0x00,,
4.716090250000000,0x1B,,
4.716611625000000,0x00,,
4.717132875000000,0x1B,,
4.717654250000000,0x01,,
4.718175625000000,0x01,,
4.718696875000000,0x00,,
4.719218250000000,0x03,,
4.719739625000000,0xE8,,
4.720261625000000,0x00,,
4.720782250000000,0x0A,,
4.721303625000000,0x01,,
4.721824875000000,0x00,,
4.722346250000000,0x00,,
4.722867625000000,0x00,,
4.723388875000000,0x00,,
4.723910250000000,0x07,,
4.724431625000000,0x0E,,
4.724952875000000,0x06,,
4.725474250000000,0x06,,
4.725995625000000,0x0D,,
4.726516875000000,0x99,,
4.727038625000000,0x0D,,
4.727559500000000,0xFC,,
4.728081750000000,0x14,,
4.728602250000000,0x00,,
4.729123500000000,0x00,,
4.729644875000000,0x00,,
4.730166250000000,0x70,,
4.730687500000000,0x00,,
4.731208875000000,0x6C,,
4.731730250000000,0x02,,
4.732251500000000,0xB3,,
4.732773250000000,0x00,,
4.733294250000000,0x00,,
4.733815500000000,0x00,,
4.734336875000000,0x00,,
4.734858250000000,0x1D,,
4.735379500000000,0x42,,
4.735900875000000,0x0E,,
4.736422125000000,0xF3,,
4.864933625000000,0xAA,,
4.865452000000000,0x55,,
4.865973000000000,0xAA,,
4.866494750000000,0xFF,,
4.867016625000000,0x02,,
4.867537000000000,0xCF,,
4.868058875000000,0x0E,,
4.868579625000000,0x04,,
4.869101000000000,0x0E,,
4.869622375000000,0x05,,
4.870143625000000,0x0D,,
4.870665000000000,0xFB,,
4.871187125000000,0x0E,,
4.871707625000000,0x04,,
4.872229000000000,0x0E,,
4.872750375000000,0x05,,
4.873271625000000,0x0D,,
4.873793000000000,0x99,,
4.874314625000000,0x0E,,
4.874835625000000,0x06,,
4.875357000000000,0x0E,,
4.875878250000000,0x04,,
4.876399625000000,0x0E,,
4.876921000000000,0x06,,
4.877442250000000,0x0E,,
4.877963625000000,0x04,,
4.878485000000000,0x0E,,
4.879006250000000,0x06,,
4.879527625000000,0x0E,,
4.880049000000000,0x05,,
4.880570250000000,0x0E,,
4.881091625000000,0x06,,
4.881613000000000,0x0E,,
4.882134250000000,0x04,,
4.882655625000000,0x0D,,
4.883176875000000,0xD7,,
4.883698875000000,0x0E,,
4.884219625000000,0x04,,
4.884740875000000,0x0E,,
4.885262250000000,0x06,,
4.885783625000000,0x0E,,
4.886304875000000,0x06,,
4.886826250000000,0x0E,,
4.887347625000000,0x04,,
4.887868875000000,0x0E,,
4.888390250000000,0x01,,
4.888911625000000,0x00,,
4.889432875000000,0x00,,
4.889954250000000,0x00,,
4.890475500000000,0x00,,
4.890996875000000,0x00,,
4.891518250000000,0x00,,
4.892039500000000,0x00,,
4.892560875000000,0x00,,
4.893082250000000,0x00,,
4.893603500000000,0x00,,
4.894124875000000,0x00,,
4.894646250000000,0x00,,
4.895167500000000,0x00,,
4.895688875000000,0x00,,
4.896210250000000,0x00,,
4.896731500000000,0x00,,
4.897252875000000,0x00,,
4.897774250000000,0x00,,
4.898295500000000,0x00,,
4.898816875000000,0x00,,
4.899338125000000,0x00,,
4.899859500000000,0x00,,
4.900380875000000,0x00,,
4.900902125000000,0x00,,
4.901423500000000,0x00,,
4.901944875000000,0x00,,
4.902466125000000,0x00,,
4.902987500000000,0x00,,
4.903508875000000,0x22,,
4.904030125000000,0x01,,
4.904551500000000,0xAB,,
4.905073250000000,0x3F,,
4.905594125000000,0x00,,
4.906115500000000,0x00,,
4.906636875000000,0x8D,,
4.907158500000000,0x7E,,
4.907679500000000,0xC2,,
4.908201375000000,0x00,,
4.908722125000000,0x02,,
4.909243500000000,0xBB,,
4.909765125000000,0x2B,,
4.910286125000000,0x00,,
4.910807500000000,0x07,,
4.911328750000000,0xFB,,
4.911851000000000,0x20,,
4.912371500000000,0x00,,
4.912892750000000,0x1B,,
4.913414125000000,0x00,,
4.913935500000000,0x1B,,
4.914456750000000,0x00,,
4.914978125000000,0x1A,,
4.915499500000000,0x00,,
4.916020750000000,0x1B,,
4.916542125000000,0x00,,
4.917063500000000,0x1B,,
4.917584750000000,0x00,,
4.918106125000000,0x1B,,
4.918627375000000,0x01,,
4.919148750000000,0x01,,
4.919670125000000,0x00,,
4.920191375000000,0x03,,
4.920712750000000,0xE8,,
4.921234750000000,0x00,,
4.921755375000000,0x0A,,
4.922276750000000,0x01,,
4.922798125000000,0x00,,
4.923319375000000,0x00,,
4.923840750000000,0x00,,
4.924362125000000,0x00,,
4.924883375000000,0x07,,
4.925404750000000,0x0E,,
4.925926125000000,0x06,,
4.926447375000000,0x06,,
4.926968750000000,0x0D,,
4.927490000000000,0x99,,
4.928011750000000,0x0D,,
4.928532750000000,0xFC,,
4.929055000000000,0x14,,
4.929575375000000,0x00,,
4.930096750000000,0x00,,
4.930618000000000,0x00,,
4.931139375000000,0x70,,
4.931660750000000,0x00,,
4.932182000000000,0x6C,,
4.932703375000000,0x02,,
4.933224750000000,0xB3,,
4.933746375000000,0x00,,
4.934267375000000,0x00,,
4.934788750000000,0x00,,
4.935310000000000,0x00,,
4.935831375000000,0x20,,
4.936352750000000,0xC2,,
4.936874500000000,0x0F,,
4.937395375000000,0x75,,
5.065959000000000,0xAA,,
5.066477375000000,0x55,,
5.066998375000000,0xAA,,
5.067520000000000,0xFF,,
5.068042000000000,0x02,,
5.068562250000000,0xCF,,
5.069084250000000,0x0E,,
5.069605000000000,0x04,,
5.070126250000000,0x0E,,
5.070647625000000,0x05,,
5.071169000000000,0x0D,,
5.071690250000000,0xFB,,
5.072212500000000,0x0E,,
5.072733000000000,0x04,,
5.073254250000000,0x0E,,
5.073775625000000,0x05,,
5.074297000000000,0x0D,,
5.074818250000000,0x99,,
5.075340000000000,0x0E,,
5.075861000000000,0x06,,
5.076382250000000,0x0E,,
5.076903625000000,0x04,,
5.077424875000000,0x0E,,
5.077946250000000,0x06,,
5.078467625000000,0x0E,,
5.078988875000000,0x04,,
5.079510250000000,0x0E,,
5.080031625000000,0x06,,
5.080552875000000,0x0E,,
5.081074250000000,0x05,,
5.081595625000000,0x0E,,
5.082116875000000,0x06,,
5.082638250000000,0x0E,,
5.083159625000000,0x04,,
5.083680875000000,0x0D,,
5.084202250000000,0xD7,,
5.084724125000000,0x0E,,
5.085244875000000,0x04,,
5.085766250000000,0x0E,,
5.086287500000000,0x06,,
5.086808875000000,0x0E,,
5.087330250000000,0x06,,
5.087851500000000,0x0E,,
5.088372875000000,0x04,,
5.088894250000000,0x0E,,
5.089415500000000,0x01,,
5.089936875000000,0x00,,
5.090458250000000,0x00,,
5.090979500000000,0x00,,
5.091500875000000,0x00,,
5.092022125000000,0x00,,
5.092543500000000,0x00,,
5.093064875000000,0x00,,
5.093586125000000,0x00,,
5.094107500000000,0x00,,
5.094628875000000,0x00,,
5.095150125000000,0x00,,
5.095671500000000,0x00,,
5.096192875000000,0x00,,
5.096714125000000,0x00,,
5.097235500000000,0x00,,
5.097756875000000,0x00,,
5.098278125000000,0x00,,
5.098799500000000,0x00,,
5.099320875000000,0x00,,
5.099842125000000,0x00,,
5.100363500000000,0x00,,
5.100884875000000,0x00,,
5.101406125000000,0x00,,
5.101927500000000,0x00,,
5.102448875000000,0x00,,
5.102970125000000,0x00,,
5.103491500000000,0x00,,
5.104012750000000,0x00,,
5.104534125000000,0x22,,
5.105055500000000,0x01,,
5.105576750000000,0xAB,,
5.106098500000000,0x3F,,
5.106619500000000,0x00,,
5.107140750000000,0x00,,
5.107662125000000,0x8D,,
5.108183875000000,0x7E,,
5.108704750000000,0xC2,,
5.109226625000000,0x00,,
5.109747500000000,0x02,,
5.110268750000000,0xBB,,
5.110790500000000,0x2B,,
5.111311375000000,0x00,,
5.111832750000000,0x07,,
5.112354125000000,0xFB,,
5.112876250000000,0x20,,
5.113396750000000,0x00,,
5.113918125000000,0x1B,,
5.114439375000000,0x00,,
5.114960750000000,0x1B,,
5.115482125000000,0x00,,
5.116003375000000,0x1A,,
5.116524750000000,0x00,,
5.117046125000000,0x1B,,
5.117567375000000,0x00,,
5.118088750000000,0x1B,,
5.118610125000000,0x00,,
5.119131375000000,0x1A,,
5.119652750000000,0x01,,
5.120174125000000,0x01,,
5.120695375000000,0x00,,
5.121216750000000,0x03,,
5.121738125000000,0xE8,,
5.122260125000000,0x00,,
5.122780750000000,0x0A,,
5.123302000000000,0x01,,
5.123823375000000,0x00,,
5.124344750000000,0x00,,
5.124866125000000,0x00,,
5.125387375000000,0x00,,
5.125908750000000,0x07,,
5.126430000000000,0x0E,,
5.126951375000000,0x06,,
5.127472750000000,0x06,,
5.127994000000000,0x0D,,
5.128515375000000,0x99,,
5.129037125000000,0x0D,,
5.129558000000000,0xFC,,
5.130080250000000,0x14,,
5.130600750000000,0x00,,
5.131122000000000,0x00,,
5.131643375000000,0x00,,
5.132164750000000,0x70,,
5.132686000000000,0x00,,
5.133207375000000,0x6C,,
5.133728625000000,0x02,,
5.134250000000000,0xB3,,
5.134771750000000,0x00,,
5.135292625000000,0x00,,
5.135814000000000,0x00,,
5.136335375000000,0x00,,
5.136856625000000,0x25,,
5.137378000000000,0x42,,
5.137899375000000,0x0E,,
5.138420625000000,0xF9,,
5.266775625000000,0xAA,,
5.267294125000000,0x55,,
5.267815000000000,0xAA,,
5.268336750000000,0xFF,,
5.268858750000000,0x02,,
5.269379000000000,0xCF,,
5.269900875000000,0x0E,,
5.270421750000000,0x04,,
5.270943000000000,0x0E,,
5.271464375000000,0x05,,
5.271985750000000,0x0D,,
5.272507000000000,0xFB,,
5.273029250000000,0x0E,,
5.273549750000000,0x04,,
5.274071000000000,0x0E,,
5.274592375000000,0x05,,
5.275113625000000,0x0D,,
5.275635000000000,0x99,,
5.276156750000000,0x0E,,
5.276677750000000,0x06,,
5.277199000000000,0x0E,,
5.277720375000000,0x04,,
5.278241750000000,0x0E,,
5.278763000000000,0x06,,
5.279284375000000,0x0E,,
5.279805750000000,0x04,,
5.280327000000000,0x0E,,
5.280848375000000,0x06,,
5.281369625000000,0x0E,,
5.281891000000000,0x05,,
5.282412375000000,0x0E,,
5.282933625000000,0x06,,
5.283455000000000,0x0E,,
5.283976375000000,0x04,,
5.284497625000000,0x0D,,
5.285019000000000,0xD7,,
5.285540875000000,0x0E,,
5.286061750000000,0x04,,
5.286583000000000,0x0E,,
5.287104250000000,0x06,,
5.287625625000000,0x0E,,
5.288147000000000,0x06,,
5.288668250000000,0x0E,,
5.289189625000000,0x04,,
5.289711000000000,0x0E,,
5.290232250000000,0x01,,
5.290753625000000,0x00,,
5.291275000000000,0x00,,
5.291796250000000,0x00,,
5.292317625000000,0x00,,
5.292839000000000,0x00,,
5.293360250000000,0x00,,
5.293881625000000,0x00,,
5.294403000000000,0x00,,
5.294924250000000,0x00,,
5.295445625000000,0x00,,
5.295967000000000,0x00,,
5.296488250000000,0x00,,
5.297009625000000,0x00,,
5.297530875000000,0x00,,
5.298052250000000,0x00,,
5.298573625000000,0x00,,
5.299095000000000,0x00,,
5.299616250000000,0x00,,
5.300137625000000,0x00,,
5.300658875000000,0x00,,
5.301180250000000,0x00,,
5.301701625000000,0x00,,
5.302222875000000,0x00,,
5.302744250000000,0x00,,
5.303265625000000,0x00,,
5.303786875000000,0x00,,
5.304308250000000,0x00,,
5.304829625000000,0x00,,
5.305350875000000,0x22,,
5.305872250000000,0x01,,
5.306393625000000,0xAB,,
5.306915250000000,0x3F,,
5.307436250000000,0x00,,
5.307957625000000,0x00,,
5.308478875000000,0x8D,,
5.309000625000000,0x7E,,
5.309521500000000,0xC3,,
5.310043375000000,0x00,,
5.310564250000000,0x02,,
5.311085500000000,0xBB,,
5.311607250000000,0x2B,,
5.312128250000000,0x00,,
5.312649500000000,0x07,,
5.313170875000000,0xFB,,
5.313693000000000,0x20,,
5.314213500000000,0x00,,
5.314734875000000,0x1B,,
5.315256250000000,0x00,,
5.315777500000000,0x1B,,
5.316298875000000,0x00,,
5.316820250000000,0x1A,,
5.317341500000000,0x00,,
5.317862875000000,0x1B,,
5.318384250000000,0x00,,
5.318905500000000,0x1B,,
5.319426875000000,0x00,,
5.319948125000000,0x1A,,
5.320469500000000,0x01,,
5.320990875000000,0x01,,
5.321512125000000,0x00,,
5.322033500000000,0x03,,
5.322554875000000,0xE8,,
5.323076875000000,0x00,,
5.323597500000000,0x0A,,
5.324118875000000,0x01,,
5.324640125000000,0x00,,
5.325161500000000,0x00,,
5.325682875000000,0x00,,
5.326204125000000,0x00,,
5.326725500000000,0x07,,
5.327246875000000,0x0E,,
5.327768125000000,0x06,,
5.328289500000000,0x06,,
5.328810750000000,0x0D,,
5.329332125000000,0x99,,
5.329853875000000,0x0D,,
5.330374750000000,0xFC,,
5.330897000000000,0x14,,
5.331417500000000,0x00,,
5.331938750000000,0x00,,
5.332460125000000,0x00,,
5.332981500000000,0x70,,
5.333502750000000,0x00,,
5.334024125000000,0x6C,,
5.334545500000000,0x02,,
5.335066750000000,0xB3,,
5.335588500000000,0x00,,
5.336109500000000,0x00,,
5.336630750000000,0x00,,
5.337152125000000,0x00,,
5.337673500000000,0x28,,
5.338194750000000,0xC2,,
5.338716625000000,0x0F,,
5.339237375000000,0x7D,,
5.467801000000000,0xAA,,
5.468319375000000,0x55,,
5.468840375000000,0xAA,,
5.469362000000000,0xFF,,
5.469884125000000,0x02,,
5.470404375000000,0xCF,,
5.470926250000000,0x0E,,
5.471447000000000,0x04,,
5.471968375000000,0x0E,,
5.472489625000000,0x05,,
5.473011000000000,0x0D,,
5.473532375000000,0xFB,,
5.474054500000000,0x0E,,
5.474575000000000,0x04,,
5.475096375000000,0x0E,,
5.475617625000000,0x05,,
5.476139000000000,0x0D,,
5.476660375000000,0x99,,
5.477182000000000,0x0E,,
5.477703000000000,0x06,,
5.478224375000000,0x0E,,
5.478745625000000,0x04,,
5.479267000000000,0x0E,,
5.479788250000000,0x06,,
5.480309625000000,0x0E,,
5.480831000000000,0x04,,
5.481352250000000,0x0E,,
5.481873625000000,0x06,,
5.482395000000000,0x0E,,
5.482916375000000,0x05,,
5.483437625000000,0x0E,,
5.483959000000000,0x06,,
5.484480250000000,0x0E,,
5.485001625000000,0x04,,
5.485523000000000,0x0D,,
5.486044250000000,0xD7,,
5.486566125000000,0x0E,,
5.487087000000000,0x04,,
5.487608375000000,0x0E,,
5.488129625000000,0x06,,
5.488651000000000,0x0E,,
5.489172250000000,0x06,,
5.489693625000000,0x0E,,
5.490215000000000,0x04,,
5.490736250000000,0x0E,,
5.491257625000000,0x01,,
5.491778875000000,0x00,,
5.492300250000000,0x00,,
5.492821625000000,0x00,,
5.493342875000000,0x00,,
5.493864250000000,0x00,,
5.494385625000000,0x00,,
5.494906875000000,0x00,,
5.495428250000000,0x00,,
5.495949625000000,0x00,,
5.496470875000000,0x00,,
5.496992250000000,0x00,,
5.497513625000000,0x00,,
5.498034875000000,0x00,,
5.498556250000000,0x00,,
5.499077625000000,0x00,,
5.499598875000000,0x00,,
5.500120250000000,0x00,,
5.500641625000000,0x00,,
5.501162875000000,0x00,,
5.501684250000000,0x00,,
5.502205500000000,0x00,,
5.502726875000000,0x00,,
5.503248250000000,0x00,,
5.503769625000000,0x00,,
5.504290875000000,0x00,,
5.504812250000000,0x00,,
5.505333500000000,0x00,,
5.505854875000000,0x00,,
5.506376250000000,0x22,,
5.506897500000000,0x01,,
5.507418875000000,0xAB,,
5.507940500000000,0x3F,,
5.508461500000000,0x00,,
5.508982875000000,0x00,,
5.509504250000000,0x8D,,
5.510025875000000,0x7E,,
5.510546875000000,0xC2,,
5.511068750000000,0x00,,
5.511589500000000,0x02,,
5.512110875000000,0xBB,,
5.512632625000000,0x2B,,
5.513153500000000,0x00,,
5.513674875000000,0x07,,
5.514196125000000,0xFB,,
5.514718375000000,0x20,,
5.515238875000000,0x00,,
5.515760125000000,0x1B,,
5.516281500000000,0x00,,
5.516802875000000,0x1B,,
5.517324125000000,0x00,,
5.517845500000000,0x1A,,
5.518366875000000,0x00,,
5.518888125000000,0x1B,,
5.519409500000000,0x00,,
5.519930875000000,0x1B,,
5.520452125000000,0x00,,
5.520973500000000,0x1B,,
5.521494875000000,0x01,,
5.522016125000000,0x01,,
5.522537500000000,0x00,,
5.523058875000000,0x03,,
5.523580125000000,0xE8,,
5.524102125000000,0x00,,
5.524622875000000,0x0A,,
5.525144125000000,0x01,,
5.525665500000000,0x00,,
5.526186750000000,0x00,,
5.526708125000000,0x00,,
5.527229500000000,0x00,,
5.527750750000000,0x07,,
5.528272125000000,0x0E,,
5.528793500000000,0x06,,
5.529314750000000,0x06,,
5.529836125000000,0x0D,,
5.530357500000000,0x99,,
5.530879125000000,0x0D,,
5.531400125000000,0xFC,,
5.531922375000000,0x14,,
5.532442750000000,0x00,,
5.532964125000000,0x00,,
5.533485375000000,0x00,,
5.534006750000000,0x70,,
5.534528125000000,0x00,,
5.535049375000000,0x6C,,
5.535570750000000,0x02,,
5.536092125000000,0xB3,,
5.536613750000000,0x00,,
5.537134750000000,0x00,,
5.537656125000000,0x00,,
5.538177375000000,0x00,,
5.538698750000000,0x2C,,
5.539220125000000,0xC2,,
5.539742000000000,0x0F,,
5.540262750000000,0x81,,
5.668669875000000,0xAA,,
5.669188250000000,0x55,,
5.669709250000000,0xAA,,
5.670231000000000,0xFF,,
5.670753000000000,0x02,,
5.671273250000000,0xCF,,
5.671795125000000,0x0E,,
5.672315875000000,0x04,,
5.672837250000000,0x0E,,
5.673358625000000,0x05,,
5.673879875000000,0x0D,,
5.674401250000000,0xFB,,
5.674923375000000,0x0E,,
5.675443875000000,0x04,,
5.675965250000000,0x0E,,
5.676486500000000,0x05,,
5.677007875000000,0x0D,,
5.677529250000000,0x99,,
5.678050875000000,0x0E,,
5.678571875000000,0x06,,
5.679093250000000,0x0E,,
5.679614500000000,0x04,,
5.680135875000000,0x0E,,
5.680657250000000,0x06,,
5.681178500000000,0x0E,,
5.681699875000000,0x04,,
5.682221250000000,0x0E,,
5.682742500000000,0x06,,
5.683263875000000,0x0E,,
5.683785250000000,0x05,,
5.684306500000000,0x0E,,
5.684827875000000,0x06,,
5.685349250000000,0x0E,,
5.685870500000000,0x04,,
5.686391875000000,0x0D,,
5.686913250000000,0xD7,,
5.687435125000000,0x0E,,
5.687955875000000,0x04,,
5.688477125000000,0x0E,,
5.688998500000000,0x06,,
5.689519875000000,0x0E,,
5.690041125000000,0x06,,
5.690562500000000,0x0E,,
5.691083875000000,0x04,,
5.691605250000000,0x0E,,
5.692126500000000,0x01,,
5.692647875000000,0x00,,
5.693169125000000,0x00,,
5.693690500000000,0x00,,
5.694211875000000,0x00,,
5.694733125000000,0x00,,
5.695254500000000,0x00,,
5.695775875000000,0x00,,
5.696297125000000,0x00,,
5.696818500000000,0x00,,
5.697339875000000,0x00,,
5.697861125000000,0x00,,
5.698382500000000,0x00,,
5.698903875000000,0x00,,
5.699425125000000,0x00,,
5.699946500000000,0x00,,
5.700467875000000,0x00,,
5.700989125000000,0x00,,
5.701510500000000,0x00,,
5.702031875000000,0x00,,
5.702553125000000,0x00,,
5.703074500000000,0x00,,
5.703595875000000,0x00,,
5.704117125000000,0x00,,
5.704638500000000,0x00,,
5.705159750000000,0x00,,
5.705681125000000,0x00,,
5.706202500000000,0x00,,
5.706723750000000,0x00,,
5.707245125000000,0x22,,
5.707766500000000,0x01,,
5.708287750000000,0xAB,,
5.708809500000000,0x3F,,
5.709330500000000,0x00,,
5.709851750000000,0x00,,
5.710373125000000,0x8D,,
5.710894750000000,0x7E,,
5.711415750000000,0xC3,,
5.711937625000000,0x00,,
5.712458500000000,0x02,,
5.712979750000000,0xBB,,
5.713501500000000,0x2B,,
5.714022375000000,0x00,,
5.714543750000000,0x07,,
5.715065125000000,0xFB,,
5.715587250000000,0x21,,
5.716107750000000,0x00,,
5.716629125000000,0x1B,,
5.717150375000000,0x00,,
5.717671750000000,0x1B,,
5.718193125000000,0x00,,
5.718714375000000,0x1A,,
5.719235750000000,0x00,,
5.719757125000000,0x1B,,
5.720278375000000,0x00,,
5.720799750000000,0x1B,,
5.721321125000000,0x00,,
5.721842375000000,0x1B,,
5.722363750000000,0x01,,
5.722885000000000,0x01,,
5.723406375000000,0x00,,
5.723927750000000,0x03,,
5.724449000000000,0xE8,,
5.724971125000000,0x00,,
5.725491750000000,0x0A,,
5.726013000000000,0x01,,
5.726534375000000,0x00,,
5.727055750000000,0x00,,
5.727577000000000,0x00,,
5.728098375000000,0x00,,
5.728619750000000,0x07,,
5.729141000000000,0x0E,,
5.729662375000000,0x06,,
5.730183750000000,0x06,,
5.730705000000000,0x0D,,
5.731226375000000,0x99,,
5.731748000000000,0x0D,,
5.732269000000000,0xFC,,
5.732791250000000,0x14,,
5.733311625000000,0x00,,
5.733833000000000,0x00,,
5.734354375000000,0x00,,
5.734875625000000,0x70,,
5.735397000000000,0x00,,
5.735918375000000,0x6C,,
5.736439625000000,0x02,,
5.736961000000000,0xB3,,
5.737482750000000,0x00,,
5.738003625000000,0x00,,
5.738525000000000,0x00,,
5.739046375000000,0x00,,
5.739567625000000,0x30,,
5.740089000000000,0xC2,,
5.740610875000000,0x0F,,
5.741131625000000,0x87,,
5.869434625000000,0xAA,,
5.869952875000000,0x55,,
5.870473875000000,0xAA,,
5.870995625000000,0xFF,,
5.871517625000000,0x02,,
5.872037875000000,0xCF,,
5.872559750000000,0x0E,,
5.873080625000000,0x04,,
5.873601875000000,0x0E,,
5.874123250000000,0x05,,
5.874644625000000,0x0D,,
5.875165875000000,0xFB,,
5.875688125000000,0x0E,,
5.876208500000000,0x04,,
5.876729875000000,0x0E,,
5.877251250000000,0x05,,
5.877772500000000,0x0D,,
5.878293875000000,0x99,,
5.878815625000000,0x0E,,
5.879336500000000,0x06,,
5.879857875000000,0x0E,,
5.880379250000000,0x04,,
5.880900500000000,0x0E,,
5.881421875000000,0x06,,
5.881943250000000,0x0E,,
5.882464500000000,0x04,,
5.882985875000000,0x0E,,
5.883507125000000,0x06,,
5.884028500000000,0x0E,,
5.884549875000000,0x05,,
5.885071250000000,0x0E,,
5.885592500000000,0x06,,
5.886113875000000,0x0E,,
5.886635125000000,0x04,,
5.887156500000000,0x0D,,
5.887677875000000,0xD7,,
5.888199750000000,0x0E,,
5.888720500000000,0x04,,
5.889241875000000,0x0E,,
5.889763125000000,0x06,,
5.890284500000000,0x0E,,
5.890805875000000,0x06,,
5.891327125000000,0x0E,,
5.891848500000000,0x04,,
5.892369875000000,0x0E,,
5.892891125000000,0x01,,
5.893412500000000,0x00,,
5.893933750000000,0x00,,
5.894455125000000,0x00,,
5.894976500000000,0x00,,
5.895497750000000,0x00,,
5.896019125000000,0x00,,
5.896540500000000,0x00,,
5.897061750000000,0x00,,
